sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.3982;-9.6672;0.6333;70055;2021-05-03 15:10:47:347
1.3982;-9.6672;0.6333;70105;2021-05-03 15:10:47:397
1.0098;-9.8515;0.41;70155;2021-05-03 15:10:47:447
0.7087;-9.973;-0.0054;70205;2021-05-03 15:10:47:497
1.0092;-9.8132;0.0048;70255;2021-05-03 15:10:47:547
1.0092;-9.8132;0.0048;70305;2021-05-03 15:10:47:597
1.1702;-9.8288;-0.0138;70355;2021-05-03 15:10:47:647
1.4934;-10.1263;-0.5788;70405;2021-05-03 15:10:47:697
1.4934;-10.1263;-0.5788;70455;2021-05-03 15:10:47:747
2.0925;-9.5966;-0.1179;70504;2021-05-03 15:10:47:796
1.8723;-9.3757;-0.3005;70554;2021-05-03 15:10:47:846
1.9064;-9.3787;0.173;70605;2021-05-03 15:10:47:897
1.9064;-9.3787;0.173;70654;2021-05-03 15:10:47:946
1.4796;-9.7983;-0.7889;70705;2021-05-03 15:10:47:997
2.2242;-8.5874;-0.1275;70755;2021-05-03 15:10:48:047
2.2242;-8.5874;-0.1275;70805;2021-05-03 15:10:48:097
2.1446;-9.0866;0.574;70855;2021-05-03 15:10:48:147
2.3361;-9.3895;0.164;70904;2021-05-03 15:10:48:196
1.8591;-10.2903;-0.1664;70954;2021-05-03 15:10:48:246
1.8591;-10.2903;-0.1664;71005;2021-05-03 15:10:48:297
1.7107;-9.5559;-0.2765;71055;2021-05-03 15:10:48:347
1.3174;-9.9473;0.6668;71105;2021-05-03 15:10:48:397
1.3174;-9.9473;0.6668;71155;2021-05-03 15:10:48:447
1.5538;-9.6229;0.814;71205;2021-05-03 15:10:48:497
1.9315;-9.7121;0.7632;71255;2021-05-03 15:10:48:547
1.5766;-9.5828;0.7033;71305;2021-05-03 15:10:48:597
1.5766;-9.5828;0.7033;71355;2021-05-03 15:10:48:647
1.6634;-9.6678;0.7254;71405;2021-05-03 15:10:48:697
1.7466;-9.6301;0.8452;71455;2021-05-03 15:10:48:747
1.7466;-9.6301;0.8452;71505;2021-05-03 15:10:48:797
1.1408;-9.6115;0.7141;71555;2021-05-03 15:10:48:847
0.9008;-10.0161;0.5614;71605;2021-05-03 15:10:48:897
0.8733;-9.7725;0.313;71655;2021-05-03 15:10:48:947
0.8733;-9.7725;0.313;71705;2021-05-03 15:10:48:997
0.5411;-9.8659;0.7093;71755;2021-05-03 15:10:49:047
1.8298;-9.6313;0.9541;71804;2021-05-03 15:10:49:096
1.8298;-9.6313;0.9541;71855;2021-05-03 15:10:49:147
1.5598;-9.5618;1.1025;71905;2021-05-03 15:10:49:197
0.981;-9.9084;0.7404;71955;2021-05-03 15:10:49:247
0.981;-9.9084;0.7404;72005;2021-05-03 15:10:49:297
1.506;-9.6498;0.2424;72055;2021-05-03 15:10:49:347
1.6688;-9.6397;0.6428;72105;2021-05-03 15:10:49:397
1.3994;-9.6714;0.7374;72155;2021-05-03 15:10:49:447
1.3994;-9.6714;0.7374;72205;2021-05-03 15:10:49:497
1.0624;-9.8055;0.1784;72255;2021-05-03 15:10:49:547
1.7663;-9.7588;0.4914;72304;2021-05-03 15:10:49:596
1.7663;-9.7588;0.4914;72355;2021-05-03 15:10:49:647
1.7131;-9.4864;0.4513;72405;2021-05-03 15:10:49:697
1.2444;-9.5565;0.2346;72455;2021-05-03 15:10:49:747
2.1883;-10.1526;0.3699;72505;2021-05-03 15:10:49:797
2.1883;-10.1526;0.3699;72555;2021-05-03 15:10:49:847
2.1829;-9.3691;0.5267;72605;2021-05-03 15:10:49:897
1.6364;-9.3075;0.6524;72655;2021-05-03 15:10:49:947
1.6364;-9.3075;0.6524;72705;2021-05-03 15:10:49:997
1.6508;-9.4954;0.8859;72755;2021-05-03 15:10:50:047
1.9962;-9.6109;0.5567;72805;2021-05-03 15:10:50:097
2.1811;-9.4942;0.4956;72854;2021-05-03 15:10:50:146
2.1811;-9.4942;0.4956;72905;2021-05-03 15:10:50:197
1.549;-9.6265;0.4387;72955;2021-05-03 15:10:50:247
2.1201;-9.6504;0.6512;73005;2021-05-03 15:10:50:297
2.1201;-9.6504;0.6512;73055;2021-05-03 15:10:50:347
2.3715;-9.5541;0.3849;73105;2021-05-03 15:10:50:397
1.9866;-9.5187;0.6758;73155;2021-05-03 15:10:50:447
2.0004;-9.6534;0.3394;73205;2021-05-03 15:10:50:497
2.0004;-9.6534;0.3394;73255;2021-05-03 15:10:50:547
2.0261;-9.499;0.6015;73305;2021-05-03 15:10:50:597
2.5492;-9.4475;0.5459;73354;2021-05-03 15:10:50:646
2.5492;-9.4475;0.5459;73405;2021-05-03 15:10:50:697
1.743;-9.6073;0.3124;73455;2021-05-03 15:10:50:747
1.7717;-9.7019;0.4597;73505;2021-05-03 15:10:50:797
2.08;-9.5086;0.4998;73555;2021-05-03 15:10:50:847
2.08;-9.5086;0.4998;73605;2021-05-03 15:10:50:897
2.0824;-9.596;0.2634;73654;2021-05-03 15:10:50:946
1.9609;-9.5822;0.4088;73705;2021-05-03 15:10:50:997
1.9609;-9.5822;0.4088;73755;2021-05-03 15:10:51:047
2.0704;-9.5654;0.4938;73805;2021-05-03 15:10:51:097
2.323;-9.4852;0.4956;73855;2021-05-03 15:10:51:147
1.9932;-9.6343;0.4435;73904;2021-05-03 15:10:51:196
1.9932;-9.6343;0.4435;73955;2021-05-03 15:10:51:247
1.8633;-9.6355;0.4579;74005;2021-05-03 15:10:51:297
2.2027;-9.5385;0.5136;74055;2021-05-03 15:10:51:347
2.2027;-9.5385;0.5136;74104;2021-05-03 15:10:51:396
1.9507;-9.5493;0.3765;74155;2021-05-03 15:10:51:447
1.9788;-9.563;0.3202;74205;2021-05-03 15:10:51:497
1.9848;-9.6007;0.3645;74255;2021-05-03 15:10:51:547
1.9848;-9.6007;0.3645;74305;2021-05-03 15:10:51:597
2.1015;-9.6241;0.3573;74355;2021-05-03 15:10:51:647
2.0919;-9.5517;0.3891;74404;2021-05-03 15:10:51:696
2.0919;-9.5517;0.3891;74455;2021-05-03 15:10:51:747
2.077;-9.487;0.5872;74505;2021-05-03 15:10:51:797
1.9836;-9.5852;0.4166;74555;2021-05-03 15:10:51:847
1.9656;-9.5858;0.2514;74605;2021-05-03 15:10:51:897
1.9656;-9.5858;0.2514;74655;2021-05-03 15:10:51:947
2.2577;-9.5487;0.3418;74705;2021-05-03 15:10:51:997
1.901;-9.5972;0.3418;74755;2021-05-03 15:10:52:047
1.901;-9.5972;0.3418;74804;2021-05-03 15:10:52:096
1.6652;-9.6881;0.2071;74855;2021-05-03 15:10:52:147
2.1075;-9.5708;0.2586;74905;2021-05-03 15:10:52:197
1.719;-9.6043;0.2077;74955;2021-05-03 15:10:52:247
1.719;-9.6043;0.2077;75005;2021-05-03 15:10:52:297
1.998;-9.6247;0.3065;75055;2021-05-03 15:10:52:347
2.2757;-9.5211;0.4256;75105;2021-05-03 15:10:52:397
2.2757;-9.5211;0.4256;75155;2021-05-03 15:10:52:447
1.9261;-9.6025;0.2442;75205;2021-05-03 15:10:52:497
1.4036;-9.6313;0.2119;75255;2021-05-03 15:10:52:547
1.8741;-9.5906;0.1245;75305;2021-05-03 15:10:52:597
1.8741;-9.5906;0.1245;75355;2021-05-03 15:10:52:647
1.9752;-9.6666;0.167;75405;2021-05-03 15:10:52:697
1.2701;-9.7079;0.0545;75455;2021-05-03 15:10:52:747
1.2701;-9.7079;0.0545;75504;2021-05-03 15:10:52:796
1.6089;-9.5966;0.1047;75555;2021-05-03 15:10:52:847
2.0327;-9.6756;0.4118;75605;2021-05-03 15:10:52:897
2.2529;-9.5756;0.0676;75654;2021-05-03 15:10:52:946
2.2529;-9.5756;0.0676;75705;2021-05-03 15:10:52:997
1.5598;-9.5876;0.2927;75755;2021-05-03 15:10:53:047
1.3288;-9.6187;0.2215;75805;2021-05-03 15:10:53:097
1.3288;-9.6187;0.2215;75855;2021-05-03 15:10:53:147
1.6394;-9.8114;0.2119;75905;2021-05-03 15:10:53:197
1.8603;-9.5852;0.2634;75955;2021-05-03 15:10:53:247
1.8603;-9.5852;0.2634;76005;2021-05-03 15:10:53:297
1.5987;-9.7139;0.3687;76054;2021-05-03 15:10:53:346
1.5616;-9.6929;0.4687;76105;2021-05-03 15:10:53:397
1.6783;-9.6756;0.5602;76155;2021-05-03 15:10:53:447
1.6783;-9.6756;0.5602;76205;2021-05-03 15:10:53:497
1.5089;-9.6624;0.4136;76255;2021-05-03 15:10:53:547
1.1181;-9.6588;0.3699;76305;2021-05-03 15:10:53:597
1.1181;-9.6588;0.3699;76355;2021-05-03 15:10:53:647
0.9744;-9.6839;0.343;76405;2021-05-03 15:10:53:697
1.139;-9.751;0.395;76455;2021-05-03 15:10:53:747
1.2282;-9.6935;0.2328;76504;2021-05-03 15:10:53:796
1.2282;-9.6935;0.2328;76555;2021-05-03 15:10:53:847
1.4269;-9.6911;0.1419;76605;2021-05-03 15:10:53:897
1.2234;-9.7588;0.4747;76655;2021-05-03 15:10:53:947
1.2234;-9.7588;0.4747;76704;2021-05-03 15:10:53:996
1.0319;-9.6911;0.5459;76755;2021-05-03 15:10:54:047
1.3431;-9.7582;0.562;76805;2021-05-03 15:10:54:097
1.424;-9.6971;0.4088;76855;2021-05-03 15:10:54:147
1.424;-9.6971;0.4088;76905;2021-05-03 15:10:54:197
1.1923;-9.7312;0.2849;76955;2021-05-03 15:10:54:247
0.8882;-9.7594;0.2855;77005;2021-05-03 15:10:54:297
0.8882;-9.7594;0.2855;77055;2021-05-03 15:10:54:347
1.0301;-9.7648;0.3795;77104;2021-05-03 15:10:54:396
1.4401;-9.6738;0.5908;77154;2021-05-03 15:10:54:446
1.4024;-9.6732;0.6494;77205;2021-05-03 15:10:54:497
1.4024;-9.6732;0.6494;77254;2021-05-03 15:10:54:546
1.0151;-9.7689;0.3873;77305;2021-05-03 15:10:54:597
0.99;-9.763;0.1622;77355;2021-05-03 15:10:54:647
0.99;-9.763;0.1622;77405;2021-05-03 15:10:54:697
1.2163;-9.7007;0.3496;77455;2021-05-03 15:10:54:747
0.9714;-9.7288;0.4932;77505;2021-05-03 15:10:54:797
1.0127;-9.7294;0.331;77555;2021-05-03 15:10:54:847
1.0127;-9.7294;0.331;77605;2021-05-03 15:10:54:897
1.0074;-9.751;0.2149;77655;2021-05-03 15:10:54:947
1.075;-9.7414;0.2352;77705;2021-05-03 15:10:54:997
1.075;-9.7414;0.2352;77755;2021-05-03 15:10:55:047
1.1223;-9.6983;0.3567;77805;2021-05-03 15:10:55:097
1.2252;-9.7055;0.495;77855;2021-05-03 15:10:55:147
1.0672;-9.7264;0.3184;77905;2021-05-03 15:10:55:197
1.0672;-9.7264;0.3184;77955;2021-05-03 15:10:55:247
0.9984;-9.7438;0.1634;78005;2021-05-03 15:10:55:297
1.2893;-9.7342;0.3525;78055;2021-05-03 15:10:55:347
1.2893;-9.7342;0.3525;78105;2021-05-03 15:10:55:397
1.1977;-9.7258;0.3585;78155;2021-05-03 15:10:55:447
1.0971;-9.727;0.3017;78205;2021-05-03 15:10:55:497
1.1785;-9.7073;0.349;78255;2021-05-03 15:10:55:547
1.1785;-9.7073;0.349;78305;2021-05-03 15:10:55:597
1.0499;-9.7294;0.3029;78355;2021-05-03 15:10:55:647
1.0989;-9.733;0.2891;78405;2021-05-03 15:10:55:697
1.0989;-9.733;0.2891;78455;2021-05-03 15:10:55:747
1.1073;-9.7055;0.2807;78505;2021-05-03 15:10:55:797
1.0523;-9.7498;0.2472;78555;2021-05-03 15:10:55:847
1.1289;-9.745;0.2652;78605;2021-05-03 15:10:55:897
1.1289;-9.745;0.2652;78655;2021-05-03 15:10:55:947
1.2486;-9.669;0.4238;78705;2021-05-03 15:10:55:997
1.1582;-9.7163;0.4914;78755;2021-05-03 15:10:56:047
1.1582;-9.7163;0.4914;78805;2021-05-03 15:10:56:097
0.981;-9.7444;0.2484;78855;2021-05-03 15:10:56:147
1.093;-9.757;0.1018;78905;2021-05-03 15:10:56:197
1.2857;-9.7013;0.3591;78955;2021-05-03 15:10:56:247
1.2857;-9.7013;0.3591;79005;2021-05-03 15:10:56:297
1.0858;-9.7235;0.4723;79055;2021-05-03 15:10:56:347
1.0259;-9.7402;0.3328;79105;2021-05-03 15:10:56:397
1.0259;-9.7402;0.3328;79155;2021-05-03 15:10:56:447
1.1995;-9.7211;0.3065;79205;2021-05-03 15:10:56:497
1.2133;-9.7031;0.3813;79255;2021-05-03 15:10:56:547
1.1199;-9.7456;0.3753;79305;2021-05-03 15:10:56:597
1.1199;-9.7456;0.3753;79355;2021-05-03 15:10:56:647
1.1241;-9.6959;0.3316;79405;2021-05-03 15:10:56:697
1.1295;-9.7426;0.3591;79455;2021-05-03 15:10:56:747
1.1295;-9.7426;0.3591;79505;2021-05-03 15:10:56:797
1.1013;-9.7235;0.3035;79555;2021-05-03 15:10:56:847
1.0499;-9.7348;0.2676;79605;2021-05-03 15:10:56:897
1.0499;-9.7348;0.2676;79654;2021-05-03 15:10:56:946
1.1211;-9.7354;0.3831;79705;2021-05-03 15:10:56:997
1.2139;-9.7127;0.4711;79755;2021-05-03 15:10:57:047
1.1097;-9.7294;0.3855;79805;2021-05-03 15:10:57:097
1.1097;-9.7294;0.3855;79855;2021-05-03 15:10:57:147
1.1881;-9.7246;0.3065;79905;2021-05-03 15:10:57:197
1.1797;-9.7199;0.3807;79955;2021-05-03 15:10:57:247
1.1797;-9.7199;0.3807;80005;2021-05-03 15:10:57:297
1.148;-9.7288;0.4112;80055;2021-05-03 15:10:57:347
1.1636;-9.7414;0.3693;80105;2021-05-03 15:10:57:397
1.1827;-9.678;0.3795;80155;2021-05-03 15:10:57:447
1.1827;-9.678;0.3795;80205;2021-05-03 15:10:57:497
1.0798;-9.7606;0.3843;80255;2021-05-03 15:10:57:547
1.1271;-9.7432;0.2783;80305;2021-05-03 15:10:57:597
1.1271;-9.7432;0.2783;80354;2021-05-03 15:10:57:646
1.1558;-9.681;0.313;80404;2021-05-03 15:10:57:696
1.1797;-9.7157;0.4591;80455;2021-05-03 15:10:57:747
1.0361;-9.751;0.3106;80505;2021-05-03 15:10:57:797
1.0361;-9.751;0.3106;80555;2021-05-03 15:10:57:847
1.1271;-9.7205;0.1897;80605;2021-05-03 15:10:57:897
1.1582;-9.7246;0.3663;80655;2021-05-03 15:10:57:947
1.1582;-9.7246;0.3663;80705;2021-05-03 15:10:57:997
1.142;-9.7175;0.3705;80755;2021-05-03 15:10:58:047
1.0696;-9.7402;0.2251;80805;2021-05-03 15:10:58:097
1.16;-9.7199;0.3083;80855;2021-05-03 15:10:58:147
1.16;-9.7199;0.3083;80905;2021-05-03 15:10:58:197
1.1606;-9.7061;0.3956;80955;2021-05-03 15:10:58:247
1.0846;-9.76;0.2777;81005;2021-05-03 15:10:58:297
1.0846;-9.76;0.2777;81055;2021-05-03 15:10:58:347
1.1259;-9.7091;0.2652;81105;2021-05-03 15:10:58:397
1.1384;-9.7235;0.3609;81155;2021-05-03 15:10:58:447
1.2121;-9.7121;0.431;81205;2021-05-03 15:10:58:497
1.2121;-9.7121;0.431;81255;2021-05-03 15:10:58:547
1.1307;-9.7205;0.2849;81305;2021-05-03 15:10:58:597
1.1899;-9.7354;0.2975;81355;2021-05-03 15:10:58:647
1.1899;-9.7354;0.2975;81405;2021-05-03 15:10:58:697
1.081;-9.7193;0.3621;81455;2021-05-03 15:10:58:747
1.1247;-9.7217;0.3238;81505;2021-05-03 15:10:58:797
1.1756;-9.7282;0.3023;81555;2021-05-03 15:10:58:847
1.1756;-9.7282;0.3023;81605;2021-05-03 15:10:58:897
1.1133;-9.73;0.2999;81655;2021-05-03 15:10:58:947
1.1779;-9.7097;0.4148;81705;2021-05-03 15:10:58:997
1.1779;-9.7097;0.4148;81755;2021-05-03 15:10:59:047
1.0912;-9.733;0.2921;81805;2021-05-03 15:10:59:097
1.1438;-9.73;0.2454;81855;2021-05-03 15:10:59:147
1.1552;-9.7205;0.3998;81905;2021-05-03 15:10:59:197
1.1552;-9.7205;0.3998;81955;2021-05-03 15:10:59:247
1.0876;-9.727;0.3753;82005;2021-05-03 15:10:59:297
1.1115;-9.7175;0.2251;82055;2021-05-03 15:10:59:347
1.1115;-9.7175;0.2251;82105;2021-05-03 15:10:59:397
1.1229;-9.7408;0.261;82155;2021-05-03 15:10:59:447
1.1349;-9.727;0.3938;82205;2021-05-03 15:10:59:497
1.1349;-9.7211;0.2897;82255;2021-05-03 15:10:59:547
1.1349;-9.7211;0.2897;82305;2021-05-03 15:10:59:597
1.1444;-9.7187;0.3029;82354;2021-05-03 15:10:59:646
1.1432;-9.7205;0.3466;82405;2021-05-03 15:10:59:697
1.1432;-9.7205;0.3466;82455;2021-05-03 15:10:59:747
1.0493;-9.7474;0.3023;82504;2021-05-03 15:10:59:796
1.1199;-9.7211;0.258;82555;2021-05-03 15:10:59:847
1.1516;-9.7079;0.3891;82605;2021-05-03 15:10:59:897
1.1516;-9.7079;0.3891;82655;2021-05-03 15:10:59:947
1.0648;-9.7462;0.3615;82705;2021-05-03 15:10:59:997
1.1785;-9.7145;0.2915;82755;2021-05-03 15:11:00:047
1.1785;-9.7145;0.2915;82805;2021-05-03 15:11:00:097
1.1055;-9.7294;0.3478;82855;2021-05-03 15:11:00:147
1.072;-9.733;0.3023;82905;2021-05-03 15:11:00:197
1.1247;-9.7258;0.2705;82955;2021-05-03 15:11:00:247
1.1247;-9.7258;0.2705;83005;2021-05-03 15:11:00:297
1.1025;-9.7235;0.2837;83055;2021-05-03 15:11:00:347
1.1037;-9.7252;0.3262;83105;2021-05-03 15:11:00:397
1.1037;-9.7252;0.3262;83155;2021-05-03 15:11:00:447
1.1181;-9.7432;0.337;83205;2021-05-03 15:11:00:497
1.1396;-9.7157;0.2897;83255;2021-05-03 15:11:00:547
1.0283;-9.7384;0.2885;83304;2021-05-03 15:11:00:596
1.0283;-9.7384;0.2885;83355;2021-05-03 15:11:00:647
1.1977;-9.7175;0.3071;83405;2021-05-03 15:11:00:697
1.0965;-9.7241;0.3633;83455;2021-05-03 15:11:00:747
1.0965;-9.7241;0.3633;83504;2021-05-03 15:11:00:796
1.1738;-9.7252;0.2532;83555;2021-05-03 15:11:00:847
1.087;-9.7348;0.2795;83605;2021-05-03 15:11:00:897
1.087;-9.7348;0.2795;83654;2021-05-03 15:11:00:946
1.1498;-9.7097;0.3442;83705;2021-05-03 15:11:00:997
1.1301;-9.7252;0.3358;83755;2021-05-03 15:11:01:047
1.081;-9.7444;0.2771;83805;2021-05-03 15:11:01:097
1.081;-9.7444;0.2771;83855;2021-05-03 15:11:01:147
1.1205;-9.7205;0.2777;83904;2021-05-03 15:11:01:196
1.1672;-9.7031;0.3412;83955;2021-05-03 15:11:01:247
1.1672;-9.7031;0.3412;84005;2021-05-03 15:11:01:297
1.075;-9.7594;0.2693;84055;2021-05-03 15:11:01:347
1.1564;-9.7091;0.2149;84105;2021-05-03 15:11:01:397
1.0983;-9.7462;0.3376;84155;2021-05-03 15:11:01:447
1.0983;-9.7462;0.3376;84205;2021-05-03 15:11:01:497
1.1636;-9.7055;0.3729;84255;2021-05-03 15:11:01:547
1.0499;-9.733;0.2981;84305;2021-05-03 15:11:01:597
1.0499;-9.733;0.2981;84355;2021-05-03 15:11:01:647
1.1127;-9.736;0.2598;84405;2021-05-03 15:11:01:697
1.1785;-9.7103;0.3035;84455;2021-05-03 15:11:01:747
1.0912;-9.739;0.3154;84505;2021-05-03 15:11:01:797
1.0912;-9.739;0.3154;84554;2021-05-03 15:11:01:846
1.1265;-9.7384;0.3334;84604;2021-05-03 15:11:01:896
1.1295;-9.7019;0.3142;84655;2021-05-03 15:11:01:947
1.1295;-9.7019;0.3142;84705;2021-05-03 15:11:01:997
1.0439;-9.7414;0.3394;84755;2021-05-03 15:11:02:047
1.1971;-9.7007;0.3208;84805;2021-05-03 15:11:02:097
1.0355;-9.7648;0.2436;84855;2021-05-03 15:11:02:147
1.0355;-9.7648;0.2436;84905;2021-05-03 15:11:02:197
1.087;-9.7091;0.2687;84955;2021-05-03 15:11:02:247
1.2252;-9.7205;0.3843;85005;2021-05-03 15:11:02:297
1.2252;-9.7205;0.3843;85055;2021-05-03 15:11:02:347
1.0349;-9.739;0.3448;85104;2021-05-03 15:11:02:396
1.1205;-9.7306;0.3496;85155;2021-05-03 15:11:02:447
1.2061;-9.7127;0.3759;85205;2021-05-03 15:11:02:497
1.2061;-9.7127;0.3759;85254;2021-05-03 15:11:02:546
1.1588;-9.7342;0.3448;85305;2021-05-03 15:11:02:597
1.1343;-9.727;0.2729;85355;2021-05-03 15:11:02:647
1.1343;-9.727;0.2729;85405;2021-05-03 15:11:02:697
1.1863;-9.7318;0.3454;85455;2021-05-03 15:11:02:747
1.1079;-9.7091;0.2849;85505;2021-05-03 15:11:02:797
1.1516;-9.7384;0.2849;85555;2021-05-03 15:11:02:847
1.1516;-9.7384;0.2849;85605;2021-05-03 15:11:02:897
1.1175;-9.7163;0.3286;85654;2021-05-03 15:11:02:946
1.1133;-9.7378;0.2975;85704;2021-05-03 15:11:02:996
1.1133;-9.7378;0.2975;85755;2021-05-03 15:11:03:047
1.166;-9.7199;0.3304;85805;2021-05-03 15:11:03:097
1.0977;-9.7055;0.3513;85855;2021-05-03 15:11:03:147
1.0918;-9.7318;0.343;85905;2021-05-03 15:11:03:197
1.0918;-9.7318;0.343;85955;2021-05-03 15:11:03:247
1.1504;-9.7366;0.3077;86005;2021-05-03 15:11:03:297
1.1456;-9.7091;0.2676;86055;2021-05-03 15:11:03:347
1.1456;-9.7091;0.2676;86104;2021-05-03 15:11:03:396
1.163;-9.7426;0.325;86155;2021-05-03 15:11:03:447
1.139;-9.7097;0.349;86205;2021-05-03 15:11:03:497
1.139;-9.7211;0.3184;86255;2021-05-03 15:11:03:547
1.139;-9.7211;0.3184;86304;2021-05-03 15:11:03:596
1.1468;-9.727;0.2586;86355;2021-05-03 15:11:03:647
1.0918;-9.7145;0.2807;86405;2021-05-03 15:11:03:697
1.0918;-9.7145;0.2807;86455;2021-05-03 15:11:03:747
1.0983;-9.7258;0.337;86505;2021-05-03 15:11:03:797
1.1648;-9.7157;0.3472;86555;2021-05-03 15:11:03:847
1.078;-9.7246;0.2993;86605;2021-05-03 15:11:03:897
1.078;-9.7246;0.2993;86655;2021-05-03 15:11:03:947
1.1552;-9.7354;0.3083;86705;2021-05-03 15:11:03:997
1.1588;-9.7169;0.3525;86755;2021-05-03 15:11:04:047
1.1588;-9.7169;0.3525;86805;2021-05-03 15:11:04:097
1.1654;-9.7127;0.3825;86855;2021-05-03 15:11:04:147
1.1504;-9.7342;0.3394;86905;2021-05-03 15:11:04:197
1.075;-9.7384;0.2771;86955;2021-05-03 15:11:04:247
1.075;-9.7384;0.2771;87004;2021-05-03 15:11:04:296
1.1384;-9.7103;0.3561;87055;2021-05-03 15:11:04:347
1.1414;-9.7241;0.3801;87105;2021-05-03 15:11:04:397
1.1414;-9.7241;0.3801;87154;2021-05-03 15:11:04:446
1.0774;-9.7199;0.2837;87205;2021-05-03 15:11:04:497
1.1468;-9.751;0.3519;87255;2021-05-03 15:11:04:547
1.1468;-9.751;0.3519;87304;2021-05-03 15:11:04:596
1.1265;-9.7139;0.4004;87355;2021-05-03 15:11:04:647
1.1127;-9.7396;0.3406;87405;2021-05-03 15:11:04:697
1.1163;-9.7061;0.3537;87455;2021-05-03 15:11:04:747
1.1163;-9.7061;0.3537;87505;2021-05-03 15:11:04:797
1.2264;-9.7061;0.3843;87555;2021-05-03 15:11:04:847
1.0618;-9.76;0.3831;87604;2021-05-03 15:11:04:896
1.0618;-9.76;0.3831;87655;2021-05-03 15:11:04:947
1.1307;-9.7241;0.3011;87705;2021-05-03 15:11:04:997
1.1492;-9.7145;0.3897;87755;2021-05-03 15:11:05:047
1.0864;-9.7061;0.3909;87805;2021-05-03 15:11:05:097
1.0864;-9.7061;0.3909;87855;2021-05-03 15:11:05:147
1.1079;-9.7522;0.3376;87905;2021-05-03 15:11:05:197
1.1408;-9.7187;0.3543;87955;2021-05-03 15:11:05:247
1.1408;-9.7187;0.3543;88004;2021-05-03 15:11:05:296
1.145;-9.7235;0.3837;88055;2021-05-03 15:11:05:347
1.1432;-9.7312;0.3879;88105;2021-05-03 15:11:05:397
1.1241;-9.7073;0.3609;88155;2021-05-03 15:11:05:447
1.1241;-9.7073;0.3609;88205;2021-05-03 15:11:05:497
1.1121;-9.7438;0.3358;88255;2021-05-03 15:11:05:547
1.1546;-9.7079;0.3472;88305;2021-05-03 15:11:05:597
1.1546;-9.7079;0.3472;88355;2021-05-03 15:11:05:647
1.1343;-9.7199;0.3424;88405;2021-05-03 15:11:05:697
1.16;-9.745;0.3328;88454;2021-05-03 15:11:05:746
1.145;-9.7091;0.3855;88505;2021-05-03 15:11:05:797
1.145;-9.7091;0.3855;88555;2021-05-03 15:11:05:847
1.1073;-9.7258;0.3897;88605;2021-05-03 15:11:05:897
1.093;-9.7223;0.3059;88655;2021-05-03 15:11:05:947
1.093;-9.7223;0.3059;88704;2021-05-03 15:11:05:996
1.1289;-9.7348;0.2873;88755;2021-05-03 15:11:06:047
1.1301;-9.7163;0.3274;88805;2021-05-03 15:11:06:097
1.1121;-9.7258;0.3663;88855;2021-05-03 15:11:06:147
1.1121;-9.7258;0.3663;88905;2021-05-03 15:11:06:197
1.1277;-9.7019;0.3513;88955;2021-05-03 15:11:06:247
1.1271;-9.7462;0.3316;89005;2021-05-03 15:11:06:297
1.1271;-9.7462;0.3316;89055;2021-05-03 15:11:06:347
1.2139;-9.7061;0.3711;89105;2021-05-03 15:11:06:397
1.0678;-9.7336;0.3256;89155;2021-05-03 15:11:06:447
1.1313;-9.727;0.2897;89205;2021-05-03 15:11:06:497
1.1313;-9.727;0.2897;89254;2021-05-03 15:11:06:546
1.1821;-9.7235;0.3711;89305;2021-05-03 15:11:06:597
1.0511;-9.7246;0.3346;89355;2021-05-03 15:11:06:647
1.0511;-9.7246;0.3346;89405;2021-05-03 15:11:06:697
1.1498;-9.7217;0.3412;89455;2021-05-03 15:11:06:747
1.1205;-9.7336;0.3508;89505;2021-05-03 15:11:06:797
1.1959;-9.7157;0.346;89555;2021-05-03 15:11:06:847
1.1959;-9.7157;0.346;89605;2021-05-03 15:11:06:897
1.0475;-9.7384;0.2819;89654;2021-05-03 15:11:06:946
1.0936;-9.7282;0.3633;89704;2021-05-03 15:11:06:996
1.0936;-9.7282;0.3633;89755;2021-05-03 15:11:07:047
1.154;-9.7163;0.41;89805;2021-05-03 15:11:07:097
1.0211;-9.7408;0.2424;89855;2021-05-03 15:11:07:147
1.0211;-9.7408;0.2424;89905;2021-05-03 15:11:07:197
1.1396;-9.7258;0.2885;89954;2021-05-03 15:11:07:246
1.0977;-9.736;0.4028;90005;2021-05-03 15:11:07:297
1.0828;-9.7223;0.3047;90054;2021-05-03 15:11:07:346
1.0828;-9.7223;0.3047;90105;2021-05-03 15:11:07:397
1.1372;-9.7139;0.2604;90155;2021-05-03 15:11:07:447
1.0846;-9.7474;0.3705;90205;2021-05-03 15:11:07:497
1.1241;-9.7163;0.2975;90255;2021-05-03 15:11:07:547
1.1241;-9.7163;0.2975;90305;2021-05-03 15:11:07:597
1.1396;-9.7151;0.2933;90355;2021-05-03 15:11:07:647
1.0858;-9.7306;0.3789;90405;2021-05-03 15:11:07:697
1.0858;-9.7306;0.3789;90455;2021-05-03 15:11:07:747
1.1355;-9.7187;0.325;90505;2021-05-03 15:11:07:797
1.1498;-9.727;0.2508;90554;2021-05-03 15:11:07:846
1.0965;-9.7336;0.3238;90604;2021-05-03 15:11:07:896
